transaction_id,account_id,timestamp,transaction_type,amount,currency,country
TXN0004784,ACC02525,2026-01-09 02:15:27,ATM,3.76,AZN,AZ
TXN0004785,ACC02525,2026-01-09 09:55:02,POS,111.61,AZN,AZ
TXN0004786,ACC02526,2026-01-09 22:46:39,POS,88.48,AZN,AZ
TXN0004787,ACC02526,2026-01-09 23:45:23,TRANSFER,120.82,AZN,AZ
TXN0004788,ACC02526,2026-01-09 03:06:29,ATM,30.98,AZN,AZ
TXN0004789,ACC02527,2026-01-09 20:38:43,ATM,21.55,AZN,AZ
TXN0004790,ACC02527,2026-01-09 19:42:34,ATM,198.27,AZN,AZ
TXN0004791,ACC02528,2026-01-09 12:53:08,POS,57.87,USD,AZ
TXN0004792,ACC02528,2026-01-09 07:43:07,ATM,135.26,USD,AZ
TXN0004793,ACC02529,2026-01-09 02:36:14,POS,1656.55,AZN,GE
TXN0004794,ACC02530,2026-01-09 15:30:36,TRANSFER,45.61,AZN,DE
TXN0004795,ACC02531,2026-01-09 14:57:01,TRANSFER,64.6,AZN,DE
TXN0004796,ACC02531,2026-01-09 08:06:30,TRANSFER,1125.78,AZN,DE
TXN0004797,ACC02532,2026-01-09 06:01:48,POS,42.83,EUR,AZ
TXN0004798,ACC02532,2026-01-09 02:32:56,ATM,140.13,EUR,AZ
TXN0004799,ACC02533,2026-01-09 18:07:31,ATM,73.47,AZN,AZ
TXN0004800,ACC02534,2026-01-09 07:15:06,POS,66.08,AZN,AZ
TXN0004801,ACC02534,2026-01-09 14:47:48,TRANSFER,164.06,AZN,AZ
TXN0004802,ACC02535,2026-01-09 07:33:24,POS,130.51,AZN,AZ
TXN0004803,ACC02535,2026-01-09 03:54:17,POS,1815.14,AZN,AZ
TXN0004804,ACC02536,2026-01-09 23:14:03,ATM,123.08,USD,AZ
TXN0004805,ACC02536,2026-01-09 03:14:12,TRANSFER,43.49,USD,AZ
TXN0004806,ACC02537,2026-01-09 16:13:46,POS,62.82,USD,AZ
TXN0004807,ACC02538,2026-01-09 16:32:53,POS,194.27,AZN,AZ
TXN0004808,ACC02538,2026-01-09 12:40:17,POS,107.54,AZN,AZ
TXN0004809,ACC02539,2026-01-09 14:37:18,POS,195.43,AZN,US
TXN0004810,ACC02539,2026-01-09 22:05:05,POS,5.34,AZN,AZ
TXN0004811,ACC02540,2026-01-09 08:55:31,ATM,17.35,AZN,US
TXN0004812,ACC02540,2026-01-09 14:38:54,POS,927.87,AZN,US
TXN0004813,ACC02541,2026-01-09 14:13:44,TRANSFER,8.26,EUR,US
TXN0004814,ACC02542,2026-01-09 15:38:23,TRANSFER,13.42,AZN,US
TXN0004815,ACC02542,2026-01-09 17:39:11,POS,189.56,AZN,US
TXN0004816,ACC02543,2026-01-09 06:32:19,POS,161.96,AZN,GB
TXN0004817,ACC02543,2026-01-09 11:38:59,POS,137.89,AZN,GB
TXN0004818,ACC02544,2026-01-09 01:05:33,POS,137.24,AZN,GB
TXN0004819,ACC02544,2026-01-09 23:14:41,TRANSFER,193.87,AZN,GB
TXN0004820,ACC02545,2026-01-09 13:09:48,ATM,164.82,AZN,AZ
TXN0004821,ACC02545,2026-01-09 18:16:02,POS,170.52,AZN,AZ
TXN0004822,ACC02546,2026-01-09 17:36:01,POS,920.54,AZN,AZ
TXN0004823,ACC02547,2026-01-09 05:36:33,ATM,477.93,EUR,AZ
TXN0004824,ACC02547,2026-01-09 23:40:08,POS,187.97,EUR,AZ
TXN0004825,ACC02548,2026-01-09 21:39:02,TRANSFER,10.8,AZN,AZ
TXN0004826,ACC02548,2026-01-09 23:06:23,ATM,116.02,AZN,AZ
TXN0004827,ACC02549,2026-01-09 02:50:31,POS,175.24,AZN,US
TXN0004828,ACC02549,2026-01-09 11:02:33,TRANSFER,52.85,AZN,US
TXN0004829,ACC02550,2026-01-09 03:20:06,TRANSFER,94.11,USD,TR
TXN0004830,ACC02550,2026-01-09 12:38:35,TRANSFER,1216.8,USD,TR
TXN0004831,ACC02551,2026-01-09 22:40:00,TRANSFER,154.3,AZN,AZ
TXN0004832,ACC02551,2026-01-09 14:23:57,POS,77.79,AZN,GE
TXN0004833,ACC02552,2026-01-09 12:39:12,ATM,1558.02,USD,AZ
TXN0004834,ACC02552,2026-01-09 13:39:11,POS,101.7,USD,AZ
TXN0004835,ACC02552,2026-01-09 00:49:06,TRANSFER,61.1,USD,GE
TXN0004836,ACC02553,2026-01-09 00:26:41,POS,136.73,AZN,AZ
TXN0004837,ACC02554,2026-01-09 20:19:27,TRANSFER,70.55,AZN,TR
TXN0004838,ACC02555,2026-01-09 06:24:47,TRANSFER,61.35,USD,AZ
TXN0004839,ACC02555,2026-01-09 10:31:07,TRANSFER,94.76,USD,AZ
TXN0004840,ACC02556,2026-01-09 20:07:43,ATM,41.02,AZN,US
TXN0004841,ACC02556,2026-01-09 12:23:19,ATM,45.76,AZN,AZ
TXN0004842,ACC02557,2026-01-09 09:21:15,ATM,814.44,AZN,AZ
TXN0004843,ACC02557,2026-01-09 21:04:34,TRANSFER,28.77,AZN,AZ
TXN0004844,ACC02558,2026-01-09 12:26:55,ATM,827.5,USD,AZ
TXN0004845,ACC02558,2026-01-09 00:30:31,TRANSFER,14.97,USD,AZ
TXN0004846,ACC02559,2026-01-09 15:37:10,ATM,781.12,USD,AZ
TXN0004847,ACC02559,2026-01-09 10:38:10,ATM,140.43,USD,AZ
TXN0004848,ACC02560,2026-01-09 19:52:55,POS,43.69,AZN,GE
TXN0004849,ACC02560,2026-01-09 19:46:23,ATM,1381.67,AZN,GE
TXN0004850,ACC02561,2026-01-09 02:19:10,POS,18951.04,AZN,AZ
TXN0004851,ACC02561,2026-01-09 07:19:27,ATM,62.34,AZN,AZ
TXN0004852,ACC02562,2026-01-09 06:14:02,TRANSFER,128.7,AZN,AZ
TXN0004853,ACC02562,2026-01-09 08:05:09,POS,653.04,AZN,TR
TXN0004854,ACC02563,2026-01-09 17:39:25,TRANSFER,1431.8,AZN,AZ
TXN0004855,ACC02563,2026-01-09 02:23:06,TRANSFER,133.83,AZN,AZ
TXN0004856,ACC02563,2026-01-09 22:08:52,TRANSFER,261.17,AZN,AZ
TXN0004857,ACC02564,2026-01-09 17:58:14,ATM,15165.35,AZN,DE
TXN0004858,ACC02564,2026-01-09 01:26:02,POS,114.63,AZN,DE
TXN0004859,ACC02565,2026-01-09 10:31:15,ATM,133.15,AZN,AZ
TXN0004860,ACC02566,2026-01-09 19:49:41,POS,25.91,EUR,AZ
TXN0004861,ACC02566,2026-01-09 10:10:57,ATM,52.97,EUR,AZ
TXN0004862,ACC02567,2026-01-09 23:52:20,ATM,122.16,AZN,AZ
TXN0004863,ACC02567,2026-01-09 14:35:02,TRANSFER,1906.01,AZN,AZ
TXN0004864,ACC02568,2026-01-09 11:18:53,TRANSFER,168.81,AZN,AZ
TXN0004865,ACC02568,2026-01-09 16:03:19,TRANSFER,6037.15,AZN,AZ
TXN0004866,ACC02569,2026-01-09 00:41:23,TRANSFER,64.23,AZN,AZ
TXN0004867,ACC02569,2026-01-09 00:21:43,TRANSFER,159.92,AZN,AZ
TXN0004868,ACC02570,2026-01-09 16:53:57,POS,1976.46,AZN,AZ
TXN0004869,ACC02570,2026-01-09 06:46:34,POS,238.07,AZN,AZ
TXN0004870,ACC02571,2026-01-09 05:41:15,POS,48.08,EUR,AZ
TXN0004871,ACC02571,2026-01-09 04:19:00,TRANSFER,144.98,EUR,AZ
TXN0004872,ACC02572,2026-01-09 12:52:34,TRANSFER,94.96,USD,AZ
TXN0004873,ACC02572,2026-01-09 13:29:48,ATM,587.11,USD,AZ
TXN0004874,ACC02572,2026-01-09 16:26:59,TRANSFER,154.63,USD,AZ
TXN0004875,ACC02573,2026-01-09 20:13:41,POS,158.3,USD,AZ
TXN0004876,ACC02574,2026-01-09 12:37:16,ATM,1858.08,USD,TR
TXN0004877,ACC02574,2026-01-09 03:51:37,POS,175.72,USD,AZ
TXN0004878,ACC02575,2026-01-09 23:44:40,POS,24.4,AZN,AZ
TXN0004879,ACC02575,2026-01-09 13:36:51,POS,146.49,AZN,AZ
TXN0004880,ACC02576,2026-01-09 14:13:44,POS,71.38,AZN,AZ
TXN0004881,ACC02576,2026-01-09 07:24:52,POS,144.69,AZN,AZ
TXN0004882,ACC02577,2026-01-09 12:15:48,TRANSFER,1710.83,USD,AZ
TXN0004883,ACC02577,2026-01-09 03:06:56,TRANSFER,54.57,USD,AZ
TXN0004884,ACC02578,2026-01-09 16:03:34,ATM,160.34,AZN,AZ
TXN0004885,ACC02578,2026-01-09 07:13:56,POS,162.05,AZN,AZ
TXN0004886,ACC02579,2026-01-09 05:24:18,ATM,15.06,AZN,TR
TXN0004887,ACC02579,2026-01-09 15:19:43,POS,68.22,AZN,TR
TXN0004888,ACC02579,2026-01-09 23:18:29,ATM,94.71,AZN,AZ
TXN0004889,ACC02580,2026-01-09 01:46:23,POS,3.45,AZN,AZ
TXN0004890,ACC02580,2026-01-09 20:14:26,POS,142.4,AZN,AZ
TXN0004891,ACC02581,2026-01-09 06:15:03,ATM,131.71,EUR,AZ
TXN0004892,ACC02581,2026-01-09 00:49:21,TRANSFER,148.4,EUR,AZ
TXN0004893,ACC02582,2026-01-09 05:33:01,POS,691.72,AZN,GE
TXN0004894,ACC02582,2026-01-09 16:47:13,TRANSFER,23.93,AZN,AZ
TXN0004895,ACC02583,2026-01-09 22:27:31,TRANSFER,153.19,AZN,AZ
TXN0004896,ACC02583,2026-01-09 17:11:42,POS,1518.14,AZN,TR
TXN0004897,ACC02584,2026-01-09 19:01:10,TRANSFER,71.21,AZN,TR
TXN0004898,ACC02584,2026-01-09 16:36:03,POS,149.25,AZN,AZ
TXN0004899,ACC02585,2026-01-09 17:14:30,TRANSFER,106.39,AZN,US
TXN0004900,ACC02585,2026-01-09 01:17:16,ATM,194.3,AZN,AZ
TXN0004901,ACC02586,2026-01-09 16:15:25,POS,168.07,AZN,GE
TXN0004902,ACC02586,2026-01-09 05:02:28,POS,1851.0,AZN,GE
TXN0004903,ACC02587,2026-01-09 13:53:17,POS,127.5,AZN,AZ
TXN0004904,ACC02587,2026-01-09 04:54:49,POS,121.32,AZN,AZ
TXN0004905,ACC02588,2026-01-09 19:40:54,POS,22.49,AZN,AZ
TXN0004906,ACC02588,2026-01-09 10:14:23,ATM,138.64,AZN,AZ
TXN0004907,ACC02589,2026-01-09 05:56:17,POS,126.76,USD,AZ
TXN0004908,ACC02589,2026-01-09 02:56:32,TRANSFER,32.97,USD,AZ
TXN0004909,ACC02589,2026-01-09 04:09:33,POS,442.56,USD,AZ
TXN0004910,ACC02590,2026-01-09 00:15:26,ATM,12.95,AZN,DE
TXN0004911,ACC02590,2026-01-09 08:53:30,ATM,7.56,AZN,AZ
TXN0004912,ACC02591,2026-01-09 20:11:06,TRANSFER,59.08,USD,AZ
TXN0004913,ACC02592,2026-01-09 23:29:29,TRANSFER,1650.1,AZN,AZ
TXN0004914,ACC02592,2026-01-09 15:21:26,POS,794.98,AZN,AZ
TXN0004915,ACC02592,2026-01-09 11:35:45,ATM,269.85,AZN,AZ
TXN0004916,ACC02593,2026-01-09 01:44:43,TRANSFER,148.44,AZN,AZ
TXN0004917,ACC02594,2026-01-09 17:18:20,POS,41.27,AZN,AZ
TXN0004918,ACC02594,2026-01-09 01:19:05,ATM,73.42,AZN,DE
TXN0004919,ACC02595,2026-01-09 00:15:37,POS,2882.62,AZN,AZ
TXN0004920,ACC02595,2026-01-09 09:25:00,POS,134.87,AZN,AZ
TXN0004921,ACC02596,2026-01-09 21:20:09,TRANSFER,134.48,USD,TR
TXN0004922,ACC02596,2026-01-09 20:42:18,POS,39.54,USD,TR
TXN0004923,ACC02597,2026-01-09 13:01:21,ATM,67.48,USD,TR
TXN0004924,ACC02597,2026-01-09 10:56:20,POS,192.07,USD,US
TXN0004925,ACC02598,2026-01-09 05:38:18,ATM,59.0,USD,GE
TXN0004926,ACC02599,2026-01-09 16:53:05,ATM,21.36,USD,AZ
TXN0004927,ACC02599,2026-01-09 18:09:39,TRANSFER,180.0,USD,AZ
TXN0004928,ACC02600,2026-01-09 19:21:21,TRANSFER,1643.27,AZN,AZ
TXN0004929,ACC02600,2026-01-09 18:10:54,TRANSFER,115.09,AZN,AZ
TXN0004930,ACC02601,2026-01-09 19:01:00,POS,92.91,USD,AZ
TXN0004931,ACC02601,2026-01-09 11:33:45,ATM,157.23,USD,AZ
TXN0004932,ACC02602,2026-01-09 21:30:54,POS,1542.18,USD,AZ
TXN0004933,ACC02602,2026-01-09 09:45:13,TRANSFER,71.36,USD,DE
TXN0004934,ACC02603,2026-01-09 11:22:28,TRANSFER,137.66,EUR,TR
TXN0004935,ACC02603,2026-01-09 21:41:37,ATM,189.3,EUR,AZ
TXN0004936,ACC02604,2026-01-09 10:34:40,POS,31.4,AZN,DE
TXN0004937,ACC02604,2026-01-09 10:36:07,ATM,127.15,AZN,AZ
TXN0004938,ACC02605,2026-01-09 18:28:57,TRANSFER,631.71,AZN,AZ
TXN0004939,ACC02605,2026-01-09 22:39:05,TRANSFER,6.09,AZN,GE
TXN0004940,ACC02605,2026-01-09 00:24:57,ATM,895.9,AZN,AZ
TXN0004941,ACC02606,2026-01-09 14:21:32,TRANSFER,34.55,EUR,AZ
TXN0004942,ACC02606,2026-01-09 16:39:33,ATM,107.6,EUR,AZ
TXN0004943,ACC02607,2026-01-09 06:02:40,ATM,70.39,AZN,AZ
TXN0004944,ACC02607,2026-01-09 07:49:10,ATM,123.53,AZN,AZ
TXN0004945,ACC02608,2026-01-09 19:27:41,ATM,177.76,AZN,AZ
TXN0004946,ACC02609,2026-01-09 03:59:30,POS,51.95,AZN,AZ
TXN0004947,ACC02610,2026-01-09 13:56:48,POS,173.18,AZN,AZ
TXN0004948,ACC02611,2026-01-09 02:49:31,POS,1993.66,USD,AZ
TXN0004949,ACC02611,2026-01-09 15:50:43,POS,151.34,USD,AZ
TXN0004950,ACC02612,2026-01-09 11:04:37,TRANSFER,195.22,EUR,DE
TXN0004951,ACC02613,2026-01-09 21:28:57,POS,1601.16,AZN,AZ
TXN0004952,ACC02613,2026-01-09 13:16:57,ATM,128.94,AZN,AZ
TXN0004953,ACC02614,2026-01-09 22:35:43,ATM,190.49,USD,AZ
TXN0004954,ACC02614,2026-01-09 08:07:25,POS,892.67,USD,AZ
TXN0004955,ACC02615,2026-01-09 10:42:44,POS,143.2,AZN,TR
TXN0004956,ACC02615,2026-01-09 18:24:33,POS,81.79,AZN,TR
TXN0004957,ACC02616,2026-01-09 19:29:45,TRANSFER,165.88,AZN,AZ
TXN0004958,ACC02616,2026-01-09 02:07:20,TRANSFER,78.5,AZN,GB
TXN0004959,ACC02616,2026-01-09 08:22:56,TRANSFER,22.03,AZN,AZ
TXN0004960,ACC02617,2026-01-09 00:59:03,TRANSFER,7.71,AZN,AZ
TXN0004961,ACC02617,2026-01-09 14:43:28,POS,10.15,AZN,AZ
TXN0004962,ACC02618,2026-01-09 08:12:54,TRANSFER,109.52,EUR,US
TXN0004963,ACC02618,2026-01-09 08:53:50,ATM,73.3,EUR,AZ
TXN0004964,ACC02619,2026-01-09 06:09:56,TRANSFER,54.62,USD,AZ
TXN0004965,ACC02619,2026-01-09 12:49:04,TRANSFER,168.85,USD,GB
TXN0004966,ACC02620,2026-01-09 13:40:41,TRANSFER,144.08,AZN,AZ
TXN0004967,ACC02620,2026-01-09 09:18:19,ATM,143.34,AZN,AZ
TXN0004968,ACC02621,2026-01-09 21:09:20,TRANSFER,73.22,USD,US
TXN0004969,ACC02621,2026-01-09 20:58:32,ATM,55.26,USD,TR
TXN0004970,ACC02621,2026-01-09 08:14:46,TRANSFER,151.96,USD,TR
TXN0004971,ACC02622,2026-01-09 04:41:30,POS,122.68,AZN,TR
TXN0004972,ACC02622,2026-01-09 01:41:06,ATM,15587.92,AZN,TR
TXN0004973,ACC02623,2026-01-09 14:56:51,POS,124.59,AZN,AZ
TXN0004974,ACC02623,2026-01-09 00:11:42,POS,880.69,AZN,AZ
TXN0004975,ACC02624,2026-01-09 07:07:32,POS,82.62,AZN,AZ
TXN0004976,ACC02624,2026-01-09 05:58:13,ATM,36.2,AZN,AZ
TXN0004977,ACC02625,2026-01-09 09:48:21,POS,57.55,AZN,AZ
TXN0004978,ACC02625,2026-01-09 18:41:43,ATM,162.14,AZN,AZ
TXN0004979,ACC02625,2026-01-09 22:59:00,TRANSFER,130.1,AZN,AZ
TXN0004980,ACC02626,2026-01-09 07:27:55,ATM,46.47,AZN,AZ
TXN0004981,ACC02626,2026-01-09 22:41:52,POS,132.76,AZN,AZ
TXN0004982,ACC02627,2026-01-09 23:46:17,POS,127.22,AZN,AZ
TXN0004983,ACC02627,2026-01-09 12:29:53,POS,62.77,AZN,AZ
TXN0004984,ACC02628,2026-01-09 15:27:41,POS,1437.65,USD,AZ
TXN0004985,ACC02629,2026-01-09 12:05:54,ATM,197.64,USD,GE
TXN0004986,ACC02629,2026-01-09 16:33:30,ATM,143.0,USD,DE
TXN0004987,ACC02629,2026-01-09 13:25:38,POS,184.75,USD,TR
TXN0004988,ACC02630,2026-01-09 01:47:07,POS,175.86,USD,TR
TXN0004989,ACC02630,2026-01-09 21:31:58,TRANSFER,148.17,USD,TR
TXN0004990,ACC02630,2026-01-09 10:10:00,POS,42.28,USD,TR
TXN0004991,ACC02631,2026-01-09 12:16:26,POS,142.45,AZN,TR
TXN0004992,ACC02631,2026-01-09 17:09:41,ATM,1284.01,AZN,TR
TXN0004993,ACC02632,2026-01-09 11:35:58,TRANSFER,952.46,AZN,AZ
TXN0004994,ACC02632,2026-01-09 13:10:05,POS,123.42,AZN,AZ
TXN0004995,ACC02633,2026-01-09 18:58:55,POS,81.54,USD,AZ
TXN0004996,ACC02633,2026-01-09 08:58:45,ATM,43.66,USD,AZ
TXN0004997,ACC02634,2026-01-09 20:53:46,TRANSFER,176.44,USD,AZ
TXN0004998,ACC02634,2026-01-09 23:23:03,POS,271.46,USD,AZ
TXN0004999,ACC02635,2026-01-09 01:10:24,TRANSFER,124.15,AZN,AZ
TXN0005000,ACC02635,2026-01-09 00:59:23,POS,5.39,AZN,TR
TXN0005001,ACC02636,2026-01-09 14:32:38,TRANSFER,121.64,AZN,AZ
TXN0005002,ACC02636,2026-01-09 23:22:29,TRANSFER,101.71,AZN,GB
TXN0005003,ACC02637,2026-01-09 05:08:47,TRANSFER,122.16,EUR,AZ
TXN0005004,ACC02637,2026-01-09 10:14:18,ATM,186.69,EUR,AZ
TXN0005005,ACC02638,2026-01-09 18:33:33,POS,19.47,EUR,AZ
TXN0005006,ACC02638,2026-01-09 00:42:10,POS,82.29,EUR,AZ
TXN0005007,ACC02639,2026-01-09 09:42:54,ATM,108.97,USD,AZ
TXN0005008,ACC02639,2026-01-09 13:26:02,POS,126.38,USD,AZ
TXN0005009,ACC02640,2026-01-09 14:49:52,POS,65.33,AZN,AZ
TXN0005010,ACC02640,2026-01-09 23:04:47,POS,158.74,AZN,AZ
TXN0005011,ACC02641,2026-01-09 14:22:50,POS,101.55,AZN,AZ
TXN0005012,ACC02642,2026-01-09 08:12:47,TRANSFER,92.41,AZN,AZ
TXN0005013,ACC02643,2026-01-09 03:34:59,TRANSFER,52.23,AZN,AZ
TXN0005014,ACC02643,2026-01-09 16:14:38,TRANSFER,7.06,AZN,DE
TXN0005015,ACC02644,2026-01-09 05:47:23,TRANSFER,123.62,AZN,AZ
TXN0005016,ACC02644,2026-01-09 19:40:05,POS,198.01,AZN,AZ
TXN0005017,ACC02644,2026-01-09 06:14:57,POS,1390.73,AZN,AZ
TXN0005018,ACC02645,2026-01-09 20:59:42,ATM,209.22,AZN,TR
TXN0005019,ACC02645,2026-01-09 18:21:46,ATM,1174.81,AZN,TR
TXN0005020,ACC02646,2026-01-09 03:34:33,TRANSFER,117.82,AZN,AZ
TXN0005021,ACC02646,2026-01-09 07:33:27,POS,49.47,AZN,AZ
TXN0005022,ACC02647,2026-01-09 13:59:48,TRANSFER,116.32,AZN,AZ
TXN0005023,ACC02647,2026-01-09 05:09:37,POS,196.55,AZN,US
TXN0005024,ACC02648,2026-01-09 17:45:17,TRANSFER,123.33,AZN,DE
TXN0005025,ACC02648,2026-01-09 05:47:51,POS,80.62,AZN,AZ
TXN0005026,ACC02649,2026-01-09 07:51:13,ATM,78.64,AZN,GE
TXN0005027,ACC02649,2026-01-09 06:17:35,ATM,110.81,AZN,DE
TXN0005028,ACC02650,2026-01-09 06:42:45,POS,119.21,USD,AZ
TXN0005029,ACC02650,2026-01-09 07:43:52,ATM,169.82,USD,AZ
TXN0005030,ACC02651,2026-01-09 06:42:22,ATM,180.09,AZN,TR
TXN0005031,ACC02651,2026-01-09 21:10:46,ATM,136.59,AZN,AZ
TXN0005032,ACC02652,2026-01-09 14:33:01,TRANSFER,898.71,USD,AZ
TXN0005033,ACC02652,2026-01-09 23:24:59,TRANSFER,135.74,USD,AZ
TXN0005034,ACC02653,2026-01-09 00:35:36,ATM,197.15,AZN,AZ
TXN0005035,ACC02653,2026-01-09 00:11:12,ATM,7.07,AZN,AZ
TXN0005036,ACC02654,2026-01-09 17:52:38,ATM,1242.48,USD,AZ
TXN0005037,ACC02654,2026-01-09 08:24:31,ATM,14.22,USD,AZ
TXN0005038,ACC02655,2026-01-09 06:32:31,POS,31.93,AZN,AZ
TXN0005039,ACC02655,2026-01-09 17:16:31,TRANSFER,72.27,AZN,TR
TXN0005040,ACC02656,2026-01-09 01:26:49,POS,92.83,EUR,AZ
TXN0005041,ACC02656,2026-01-09 04:36:09,POS,100.4,EUR,AZ
TXN0005042,ACC02657,2026-01-09 23:24:54,POS,175.86,AZN,AZ
TXN0005043,ACC02657,2026-01-09 19:23:19,ATM,89.23,AZN,US
TXN0005044,ACC02658,2026-01-09 11:04:21,TRANSFER,160.92,AZN,AZ
TXN0005045,ACC02658,2026-01-09 22:43:34,TRANSFER,1723.1,AZN,AZ
TXN0005046,ACC02659,2026-01-09 17:12:09,TRANSFER,1100.32,AZN,AZ
TXN0005047,ACC02659,2026-01-09 00:44:16,POS,158.17,AZN,AZ
TXN0005048,ACC02660,2026-01-09 12:26:46,ATM,96.3,USD,AZ
TXN0005049,ACC02660,2026-01-09 16:28:10,ATM,14.71,USD,AZ
TXN0005050,ACC02661,2026-01-09 11:54:53,POS,71.24,EUR,AZ
TXN0005051,ACC02661,2026-01-09 12:31:54,TRANSFER,18.6,EUR,AZ
TXN0005052,ACC02662,2026-01-09 04:45:57,POS,137.9,USD,US
TXN0005053,ACC02662,2026-01-09 06:25:48,TRANSFER,55.16,USD,AZ
TXN0005054,ACC02663,2026-01-09 02:13:40,POS,35.68,EUR,GB
TXN0005055,ACC02663,2026-01-09 14:58:46,ATM,154.95,EUR,GB
TXN0005056,ACC02664,2026-01-09 18:42:52,TRANSFER,1149.81,USD,GB
TXN0005057,ACC02664,2026-01-09 09:55:24,TRANSFER,2653.67,USD,GB
TXN0005058,ACC02665,2026-01-09 16:33:05,TRANSFER,35.1,EUR,DE
TXN0005059,ACC02666,2026-01-09 05:17:06,TRANSFER,135.78,AZN,AZ
TXN0005060,ACC02666,2026-01-09 10:08:55,ATM,1312.32,AZN,AZ
TXN0005061,ACC02667,2026-01-09 17:48:07,POS,116.76,AZN,GB
TXN0005062,ACC02667,2026-01-09 08:02:10,TRANSFER,80.76,AZN,AZ
TXN0005063,ACC02668,2026-01-09 06:41:08,POS,131.3,AZN,AZ
TXN0005064,ACC02668,2026-01-09 13:41:48,TRANSFER,86.11,AZN,AZ
TXN0005065,ACC02669,2026-01-09 15:43:04,TRANSFER,24.29,USD,DE
TXN0005066,ACC02669,2026-01-09 17:32:02,POS,162.58,USD,AZ
TXN0005067,ACC02670,2026-01-09 14:15:46,TRANSFER,117.17,AZN,AZ
TXN0005068,ACC02671,2026-01-09 11:48:37,ATM,6726.36,AZN,AZ
TXN0005069,ACC02671,2026-01-09 17:36:50,TRANSFER,55.47,AZN,AZ
TXN0005070,ACC02672,2026-01-09 17:45:30,POS,38.13,AZN,AZ
TXN0005071,ACC02672,2026-01-09 09:37:23,POS,62.74,AZN,AZ
TXN0005072,ACC02673,2026-01-09 16:35:50,POS,111.22,EUR,AZ
TXN0005073,ACC02673,2026-01-09 12:37:08,TRANSFER,10.87,EUR,AZ
TXN0005074,ACC02674,2026-01-09 21:50:04,ATM,50.92,EUR,AZ
TXN0005075,ACC02674,2026-01-09 01:30:06,ATM,127.4,EUR,AZ
TXN0005076,ACC02675,2026-01-09 20:00:00,ATM,37.11,AZN,AZ
TXN0005077,ACC02675,2026-01-09 10:33:18,TRANSFER,145.84,AZN,AZ
TXN0005078,ACC02676,2026-01-09 21:11:28,POS,96.69,EUR,AZ
TXN0005079,ACC02676,2026-01-09 10:23:37,ATM,144.96,EUR,AZ
TXN0005080,ACC02677,2026-01-09 08:25:52,POS,125.56,AZN,AZ
TXN0005081,ACC02677,2026-01-09 21:27:23,POS,158.55,AZN,GE
TXN0005082,ACC02678,2026-01-09 02:27:30,ATM,120.42,USD,AZ
TXN0005083,ACC02678,2026-01-09 06:14:07,TRANSFER,106.89,USD,AZ
TXN0005084,ACC02679,2026-01-09 19:26:29,POS,17.1,AZN,TR
TXN0005085,ACC02679,2026-01-09 07:11:12,TRANSFER,61.06,AZN,TR
TXN0005086,ACC02680,2026-01-09 22:49:12,TRANSFER,177.12,AZN,AZ
TXN0005087,ACC02681,2026-01-09 12:59:50,TRANSFER,123.28,AZN,TR
TXN0005088,ACC02681,2026-01-09 17:00:49,ATM,16456.13,AZN,TR
TXN0005089,ACC02682,2026-01-09 12:37:43,ATM,162.66,AZN,TR
TXN0005090,ACC02682,2026-01-09 10:06:07,POS,189.85,AZN,TR
TXN0005091,ACC02683,2026-01-09 05:42:54,TRANSFER,151.32,USD,AZ
TXN0005092,ACC02684,2026-01-09 14:53:49,POS,141.98,AZN,AZ
TXN0005093,ACC02684,2026-01-09 02:00:16,TRANSFER,182.21,AZN,AZ
TXN0005094,ACC02685,2026-01-09 01:59:28,TRANSFER,1729.44,AZN,AZ
TXN0005095,ACC02686,2026-01-09 02:51:14,TRANSFER,1057.22,AZN,US
TXN0005096,ACC02686,2026-01-09 05:38:05,POS,989.47,AZN,US
TXN0005097,ACC02687,2026-01-09 22:30:23,TRANSFER,25.36,USD,AZ
TXN0005098,ACC02687,2026-01-09 16:29:52,TRANSFER,20.57,USD,AZ
TXN0005099,ACC02688,2026-01-09 07:27:27,ATM,178.17,AZN,AZ
TXN0005100,ACC02688,2026-01-09 12:35:36,POS,42.05,AZN,AZ
TXN0005101,ACC02689,2026-01-09 20:17:27,TRANSFER,614.08,USD,AZ
TXN0005102,ACC02690,2026-01-09 10:15:21,ATM,37.42,AZN,AZ
TXN0005103,ACC02690,2026-01-09 02:41:12,ATM,18.6,AZN,GB
TXN0005104,ACC02691,2026-01-09 10:59:38,POS,146.2,AZN,US
TXN0005105,ACC02691,2026-01-09 16:23:12,ATM,1956.66,AZN,AZ
TXN0005106,ACC02692,2026-01-09 00:53:01,POS,74.38,AZN,AZ
TXN0005107,ACC02692,2026-01-09 03:22:26,POS,14969.76,AZN,AZ
TXN0005108,ACC02693,2026-01-09 13:09:15,POS,20.61,AZN,AZ
TXN0005109,ACC02693,2026-01-09 06:48:03,TRANSFER,130.35,AZN,AZ
TXN0005110,ACC02694,2026-01-09 19:40:40,TRANSFER,26.35,USD,GE
TXN0005111,ACC02694,2026-01-09 09:34:03,ATM,121.19,USD,AZ
TXN0005112,ACC02695,2026-01-09 15:18:21,ATM,96.25,AZN,DE
TXN0005113,ACC02695,2026-01-09 14:16:49,ATM,1651.52,AZN,DE
TXN0005114,ACC02696,2026-01-09 18:22:32,POS,77.21,AZN,GE
