flag_id,transaction_id,flag_type,flag_reason,flagged_at
FLAG000610,TXN0004023,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.799132
FLAG000611,TXN0004024,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.799170
FLAG000612,TXN0004025,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.799234
FLAG000613,TXN0004028,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.799347
FLAG000614,TXN0004035,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.799607
FLAG000615,TXN0004036,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.799643
FLAG000616,TXN0004037,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.799680
FLAG000617,TXN0004046,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.800052
FLAG000618,TXN0004063,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.800674
FLAG000619,TXN0004064,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.800711
FLAG000620,TXN0004085,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.801513
FLAG000621,TXN0004089,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.801674
FLAG000622,TXN0004093,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:24.801834
FLAG000623,TXN0004094,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.801872
FLAG000624,TXN0004095,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.801909
FLAG000625,TXN0004098,cross_border,Transaction country GB differs from home country DE,2026-01-09 15:41:24.802040
FLAG000626,TXN0004108,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.802456
FLAG000627,TXN0004116,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.802719
FLAG000628,TXN0004121,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.802933
FLAG000629,TXN0004124,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.803059
FLAG000630,TXN0004125,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.803095
FLAG000631,TXN0004138,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.803590
FLAG000632,TXN0004142,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.803727
FLAG000633,TXN0004143,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.803790
FLAG000634,TXN0004162,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.804466
FLAG000635,TXN0004177,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.805127
FLAG000636,TXN0004178,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.805192
FLAG000637,TXN0004180,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.805347
FLAG000638,TXN0004191,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.806053
FLAG000639,TXN0004199,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:24.806575
FLAG000640,TXN0004201,cross_border,Transaction country AZ differs from home country GE,2026-01-09 15:41:24.806739
FLAG000641,TXN0004203,cross_border,Transaction country GE differs from home country GB,2026-01-09 15:41:24.806844
FLAG000642,TXN0004208,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.807075
FLAG000643,TXN0004216,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.807367
FLAG000644,TXN0004220,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.807558
FLAG000645,TXN0004226,cross_border,Transaction country GE differs from home country DE,2026-01-09 15:41:24.807800
FLAG000646,TXN0004236,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.808142
FLAG000647,TXN0004237,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:24.808183
FLAG000648,TXN0004247,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.808606
FLAG000649,TXN0004254,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.808912
FLAG000650,TXN0004259,cross_border,Transaction country AZ differs from home country GE,2026-01-09 15:41:24.809143
FLAG000651,TXN0004269,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.809626
FLAG000652,TXN0004276,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.809944
FLAG000653,TXN0004286,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.810299
FLAG000654,TXN0004291,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.810497
FLAG000655,TXN0004293,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.810567
FLAG000656,TXN0004296,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.810722
FLAG000657,TXN0004301,cross_border,Transaction country AZ differs from home country US,2026-01-09 15:41:24.810961
FLAG000658,TXN0004306,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.811204
FLAG000659,TXN0004332,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.812380
FLAG000660,TXN0004337,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.812595
FLAG000661,TXN0004343,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.812875
FLAG000662,TXN0004351,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.813258
FLAG000663,TXN0004360,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.813709
FLAG000664,TXN0004366,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.813962
FLAG000665,TXN0004369,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.814118
FLAG000666,TXN0004372,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.814247
FLAG000667,TXN0004412,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.815822
FLAG000668,TXN0004415,cross_border,Transaction country TR differs from home country DE,2026-01-09 15:41:24.815944
FLAG000669,TXN0004418,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.816110
FLAG000670,TXN0004435,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.816890
FLAG000671,TXN0004443,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:24.817285
FLAG000672,TXN0004446,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.817391
FLAG000673,TXN0004448,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.817466
FLAG000674,TXN0004455,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.817826
FLAG000675,TXN0004461,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.818114
FLAG000676,TXN0004472,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.818581
FLAG000677,TXN0004480,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.818956
FLAG000678,TXN0004498,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.819752
FLAG000679,TXN0004504,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.819991
FLAG000680,TXN0004506,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.820063
FLAG000681,TXN0004516,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.820486
FLAG000682,TXN0004518,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.820605
FLAG000683,TXN0004519,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.820655
FLAG000684,TXN0004529,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.821492
FLAG000685,TXN0004530,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.821536
FLAG000686,TXN0004531,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.821577
FLAG000687,TXN0004532,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.821642
FLAG000688,TXN0004534,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.821721
FLAG000689,TXN0004538,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.821877
FLAG000690,TXN0004539,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.821917
FLAG000691,TXN0004556,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.822607
FLAG000692,TXN0004557,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.822651
FLAG000693,TXN0004580,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.823605
FLAG000694,TXN0004582,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.823692
FLAG000695,TXN0004583,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.823729
FLAG000696,TXN0004585,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.823824
FLAG000697,TXN0004587,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.823892
FLAG000698,TXN0004593,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.824114
FLAG000699,TXN0004598,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.824275
FLAG000700,TXN0004599,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.824311
FLAG000701,TXN0004603,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.824503
FLAG000702,TXN0004613,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.824885
FLAG000703,TXN0004617,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.825043
FLAG000704,TXN0004620,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.825144
FLAG000705,TXN0004630,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.825527
FLAG000706,TXN0004639,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.825903
FLAG000707,TXN0004640,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.825941
FLAG000708,TXN0004652,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.826404
FLAG000709,TXN0004664,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.826825
FLAG000710,TXN0004680,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.827433
FLAG000711,TXN0004681,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.827473
FLAG000712,TXN0004690,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.827837
FLAG000713,TXN0004692,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.827930
FLAG000714,TXN0004698,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.828128
FLAG000715,TXN0004710,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.828590
FLAG000716,TXN0004718,cross_border,Transaction country US differs from home country TR,2026-01-09 15:41:24.828868
FLAG000717,TXN0004723,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.829091
FLAG000718,TXN0004724,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.829129
FLAG000719,TXN0004730,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.829356
FLAG000720,TXN0004736,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:24.829595
FLAG000721,TXN0004743,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.829896
FLAG000722,TXN0004746,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.830000
FLAG000723,TXN0004755,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.830314
FLAG000724,TXN0004768,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.830738
FLAG000725,TXN0004772,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.830873
FLAG000726,TXN0004776,cross_border,Transaction country DE differs from home country GE,2026-01-09 15:41:24.831069
FLAG000727,TXN0004780,cross_border,Transaction country AZ differs from home country GE,2026-01-09 15:41:24.831251
FLAG000728,TXN0004782,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.831349
FLAG000729,TXN0004785,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.831453
FLAG000730,TXN0004788,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.831581
FLAG000731,TXN0004797,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.831904
FLAG000732,TXN0004799,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.831975
FLAG000733,TXN0004804,cross_border,Transaction country DE differs from home country TR,2026-01-09 15:41:24.832146
FLAG000734,TXN0004815,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.832563
FLAG000735,TXN0004824,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.832888
FLAG000736,TXN0004829,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.833123
FLAG000737,TXN0004833,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.833285
FLAG000738,TXN0004835,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.833372
FLAG000739,TXN0004844,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.833666
FLAG000740,TXN0004847,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.833797
FLAG000741,TXN0004849,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.833869
FLAG000742,TXN0004857,cross_border,Transaction country US differs from home country GB,2026-01-09 15:41:24.834125
FLAG000743,TXN0004858,cross_border,Transaction country US differs from home country GB,2026-01-09 15:41:24.834163
FLAG000744,TXN0004861,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.834268
FLAG000745,TXN0004862,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.834325
FLAG000746,TXN0004886,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.835258
FLAG000747,TXN0004889,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.835363
FLAG000748,TXN0004904,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.835888
FLAG000749,TXN0004930,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.836898
FLAG000750,TXN0004944,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.837602
FLAG000751,TXN0004947,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.837727
FLAG000752,TXN0004949,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.837800
FLAG000753,TXN0004969,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.838559
FLAG000754,TXN0004980,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:24.839054
FLAG000755,TXN0004991,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.839461
FLAG000756,TXN0004995,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.839602
FLAG000757,TXN0004996,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.839639
FLAG000758,TXN0005001,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.839807
FLAG000759,TXN0005004,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:24.839907
FLAG000760,TXN0005008,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.840055
FLAG000761,TXN0005015,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.840341
FLAG000762,TXN0005032,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.841105
FLAG000763,TXN0005034,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.841178
FLAG000764,TXN0005051,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.841770
FLAG000765,TXN0005054,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.841871
FLAG000766,TXN0005055,cross_border,Transaction country GE differs from home country GB,2026-01-09 15:41:24.841908
FLAG000767,TXN0005058,cross_border,Transaction country AZ differs from home country GB,2026-01-09 15:41:24.842040
FLAG000768,TXN0005059,cross_border,Transaction country US differs from home country GB,2026-01-09 15:41:24.842077
FLAG000769,TXN0005066,cross_border,Transaction country TR differs from home country DE,2026-01-09 15:41:24.842353
FLAG000770,TXN0005073,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.842580
FLAG000771,TXN0005088,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.843156
FLAG000772,TXN0005100,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.843569
FLAG000773,TXN0005108,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.843877
FLAG000774,TXN0005111,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.844008
FLAG000775,TXN0005114,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.844112
FLAG000776,TXN0005117,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.844246
FLAG000777,TXN0005126,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.844650
FLAG000778,TXN0005135,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.845005
FLAG000779,TXN0005136,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.845043
FLAG000780,TXN0005141,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.845206
FLAG000781,TXN0005153,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.845651
FLAG000782,TXN0005154,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.845710
FLAG000783,TXN0005161,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.845948
FLAG000784,TXN0005166,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.846141
FLAG000785,TXN0005178,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.846651
FLAG000786,TXN0005186,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.847140
FLAG000787,TXN0005188,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.851087
FLAG000788,TXN0005189,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.851236
FLAG000789,TXN0005190,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.851335
FLAG000790,TXN0005193,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.851567
FLAG000791,TXN0005205,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.852255
FLAG000792,TXN0005210,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:24.852631
FLAG000793,TXN0005230,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.854002
FLAG000794,TXN0005234,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.854261
FLAG000795,TXN0005236,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.854399
FLAG000796,TXN0005240,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.855221
FLAG000797,TXN0005247,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.855556
FLAG000798,TXN0005252,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.855797
FLAG000799,TXN0005253,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.855852
FLAG000800,TXN0005285,cross_border,Transaction country GE differs from home country TR,2026-01-09 15:41:24.857416
FLAG000801,TXN0005292,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.857757
FLAG000802,TXN0005294,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.857842
FLAG000803,TXN0005298,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.858063
FLAG000804,TXN0005312,cross_border,Transaction country TR differs from home country GE,2026-01-09 15:41:24.858732
FLAG000805,TXN0005313,cross_border,Transaction country GB differs from home country GE,2026-01-09 15:41:24.858779
FLAG000806,TXN0005330,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.859631
FLAG000807,TXN0005336,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.860068
FLAG000808,TXN0005359,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.861594
FLAG000809,TXN0005361,cross_border,Transaction country AZ differs from home country TR,2026-01-09 15:41:24.861682
FLAG000810,TXN0005364,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.861847
FLAG000811,TXN0005380,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.862468
FLAG000812,TXN0005410,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.863591
FLAG000813,TXN0005420,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.863984
FLAG000814,TXN0005425,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.864175
FLAG000815,TXN0005429,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.864319
FLAG000816,TXN0005432,cross_border,Transaction country US differs from home country GE,2026-01-09 15:41:24.864443
FLAG000817,TXN0005440,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.864744
FLAG000818,TXN0005444,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.864891
FLAG000819,TXN0005459,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.865391
FLAG000820,TXN0005471,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.865795
FLAG000821,TXN0005491,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.866521
FLAG000822,TXN0005497,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.866754
FLAG000823,TXN0005499,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.866826
FLAG000824,TXN0005501,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.866896
FLAG000825,TXN0005503,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.866967
FLAG000826,TXN0005506,cross_border,Transaction country TR differs from home country US,2026-01-09 15:41:24.867082
FLAG000827,TXN0005512,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.867308
FLAG000828,TXN0005521,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.867644
FLAG000829,TXN0005524,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.867770
FLAG000830,TXN0005533,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.868060
FLAG000831,TXN0005539,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.868280
FLAG000832,TXN0005548,cross_border,Transaction country AZ differs from home country DE,2026-01-09 15:41:24.869202
FLAG000833,TXN0005571,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.870692
FLAG000834,TXN0005578,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.871059
FLAG000835,TXN0005585,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.878322
FLAG000836,TXN0005591,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.884005
FLAG000837,TXN0005594,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.884183
FLAG000838,TXN0005598,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.891921
FLAG000839,TXN0005600,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.892145
FLAG000840,TXN0005612,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.893414
FLAG000841,TXN0005628,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.894458
FLAG000842,TXN0005632,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.894679
FLAG000843,TXN0005640,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.895062
FLAG000844,TXN0005643,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.895228
FLAG000845,TXN0005649,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.896304
FLAG000846,TXN0005658,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.897143
FLAG000847,TXN0005665,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.897710
FLAG000848,TXN0005668,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.897874
FLAG000849,TXN0005671,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.898033
FLAG000850,TXN0005692,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.903733
FLAG000851,TXN0005694,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.903875
FLAG000852,TXN0005708,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.905420
FLAG000853,TXN0005714,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.906331
FLAG000854,TXN0005718,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.906659
FLAG000855,TXN0005728,cross_border,Transaction country GB differs from home country DE,2026-01-09 15:41:24.907468
FLAG000856,TXN0005746,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.910863
FLAG000857,TXN0005749,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.911368
FLAG000858,TXN0005752,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.911585
FLAG000859,TXN0005761,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.912336
FLAG000860,TXN0005778,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.913463
FLAG000861,TXN0005780,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.913553
FLAG000862,TXN0005785,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.913831
FLAG000863,TXN0005789,cross_border,Transaction country TR differs from home country GB,2026-01-09 15:41:24.914074
FLAG000864,TXN0005792,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.914202
FLAG000865,TXN0005796,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.914433
FLAG000866,TXN0005799,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.914583
FLAG000867,TXN0005815,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.923574
FLAG000868,TXN0005817,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.929196
FLAG000869,TXN0005823,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.929694
FLAG000870,TXN0005827,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.938293
FLAG000871,TXN0005832,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.938584
FLAG000872,TXN0005833,cross_border,Transaction country US differs from home country AZ,2026-01-09 15:41:24.938655
FLAG000873,TXN0005845,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.939718
FLAG000874,TXN0005847,cross_border,Transaction country GB differs from home country TR,2026-01-09 15:41:24.939815
FLAG000875,TXN0005856,cross_border,Transaction country GB differs from home country AZ,2026-01-09 15:41:24.940282
FLAG000876,TXN0005875,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.941322
FLAG000877,TXN0005884,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.942140
FLAG000878,TXN0005889,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.942409
FLAG000879,TXN0005894,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.942637
FLAG000880,TXN0005899,cross_border,Transaction country GB differs from home country DE,2026-01-09 15:41:24.942882
FLAG000881,TXN0005903,cross_border,Transaction country GE differs from home country AZ,2026-01-09 15:41:24.943086
FLAG000882,TXN0005906,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.943269
FLAG000883,TXN0005909,cross_border,Transaction country TR differs from home country AZ,2026-01-09 15:41:24.943459
FLAG000884,TXN0005917,cross_border,Transaction country DE differs from home country AZ,2026-01-09 15:41:24.943931
