account_id,customer_id,account_type,currency,balance,opened_date
ACC02481,CUST1441,savings,AZN,22399.8,2019-02-12
ACC02482,CUST1442,checking,EUR,80925.87,2010-09-02
ACC02483,CUST1443,checking,AZN,4005.99,2018-10-29
ACC02484,CUST1443,savings,AZN,76218.47,2019-07-14
ACC02485,CUST1444,checking,AZN,65185.26,2006-09-29
ACC02486,CUST1444,savings,USD,10955.33,1999-02-18
ACC02487,CUST1445,savings,AZN,43801.3,2024-05-17
ACC02488,CUST1445,savings,AZN,68851.69,2025-01-18
ACC02489,CUST1445,checking,AZN,56939.26,2022-10-31
ACC02490,CUST1446,savings,AZN,43664.98,2019-11-27
ACC02491,CUST1446,checking,USD,67046.99,2015-04-24
ACC02492,CUST1447,checking,AZN,10733.94,2025-06-26
ACC02493,CUST1447,checking,AZN,86089.39,2025-05-11
ACC02494,CUST1448,savings,AZN,16919.71,2021-01-29
ACC02495,CUST1449,savings,AZN,82235.48,1983-03-10
ACC02496,CUST1450,checking,AZN,20255.5,2008-01-04
ACC02497,CUST1450,checking,AZN,18647.63,2025-05-26
ACC02498,CUST1451,savings,USD,45896.49,2015-12-18
ACC02499,CUST1451,checking,AZN,92241.45,2020-04-14
ACC02500,CUST1451,savings,AZN,55088.59,2018-10-29
ACC02501,CUST1452,savings,AZN,66082.34,2004-11-23
ACC02502,CUST1453,savings,AZN,36416.89,2018-08-18
ACC02503,CUST1453,checking,USD,52956.15,2009-12-16
ACC02504,CUST1454,savings,AZN,42661.49,1997-04-08
ACC02505,CUST1454,savings,AZN,44120.12,2023-08-22
ACC02506,CUST1455,checking,EUR,42296.4,2014-09-19
ACC02507,CUST1455,checking,AZN,8765.78,2008-12-31
ACC02508,CUST1456,savings,AZN,24326.92,2018-11-20
ACC02509,CUST1457,checking,AZN,44244.85,2019-03-23
ACC02510,CUST1457,checking,AZN,62623.58,2020-02-14
ACC02511,CUST1458,savings,USD,60673.16,2021-03-06
ACC02512,CUST1458,checking,AZN,18670.97,2022-04-21
ACC02513,CUST1459,checking,AZN,2897.98,2002-10-13
ACC02514,CUST1459,savings,AZN,5180.45,2012-06-13
ACC02515,CUST1460,savings,USD,74689.63,2023-01-14
ACC02516,CUST1461,savings,AZN,69853.85,2011-11-16
ACC02517,CUST1461,checking,AZN,13540.25,2011-04-12
ACC02518,CUST1462,checking,AZN,31498.2,2025-03-26
ACC02519,CUST1463,checking,AZN,64321.43,1998-03-15
ACC02520,CUST1463,checking,AZN,84554.62,1992-05-03
ACC02521,CUST1464,savings,AZN,45573.83,2025-07-08
ACC02522,CUST1464,savings,AZN,97692.39,2013-05-28
ACC02523,CUST1465,checking,AZN,76855.43,2012-08-17
ACC02524,CUST1465,checking,AZN,11732.36,2002-07-06
ACC02525,CUST1466,checking,AZN,16434.09,1987-04-09
ACC02526,CUST1467,savings,USD,97031.7,2002-12-26
ACC02527,CUST1467,checking,AZN,45385.19,2006-02-08
ACC02528,CUST1468,checking,USD,91807.79,2022-02-06
ACC02529,CUST1469,savings,USD,91585.74,2013-11-16
ACC02530,CUST1469,checking,AZN,51156.84,1993-08-28
ACC02531,CUST1470,checking,EUR,72787.11,2023-10-12
ACC02532,CUST1470,savings,AZN,50208.89,2020-09-05
ACC02533,CUST1471,checking,EUR,37055.68,2022-04-18
ACC02534,CUST1471,savings,AZN,11549.05,2022-09-02
ACC02535,CUST1472,savings,USD,30976.91,2021-12-22
ACC02536,CUST1473,checking,EUR,73650.08,2016-09-19
ACC02537,CUST1474,checking,AZN,4762.43,2018-08-28
ACC02538,CUST1475,checking,AZN,46046.17,2011-06-28
ACC02539,CUST1475,checking,AZN,68541.83,2005-01-24
ACC02540,CUST1475,checking,AZN,56669.2,2001-06-03
ACC02541,CUST1476,savings,AZN,67324.85,1995-12-29
ACC02542,CUST1476,checking,AZN,52867.43,2014-07-18
ACC02543,CUST1477,savings,AZN,45550.54,1991-12-25
ACC02544,CUST1477,checking,USD,74472.62,1984-07-26
ACC02545,CUST1478,checking,USD,14311.86,2023-05-19
ACC02546,CUST1478,checking,AZN,77728.99,2019-08-06
ACC02547,CUST1479,savings,EUR,50255.89,2023-08-24
ACC02548,CUST1479,checking,AZN,12213.96,2018-02-17
ACC02549,CUST1479,checking,AZN,74733.93,2017-08-16
ACC02550,CUST1480,checking,AZN,87389.57,1987-03-24
ACC02551,CUST1480,savings,AZN,44356.06,2013-05-02
ACC02552,CUST1481,savings,USD,39479.83,2012-10-17
ACC02553,CUST1481,savings,EUR,52904.32,2021-09-28
ACC02554,CUST1482,savings,AZN,34715.65,2022-01-03
ACC02555,CUST1482,savings,AZN,75200.0,2010-05-08
ACC02556,CUST1483,savings,AZN,48943.52,1996-12-02
ACC02557,CUST1483,checking,AZN,29196.74,2015-01-22
ACC02558,CUST1484,checking,AZN,41824.02,2019-02-12
ACC02559,CUST1484,checking,AZN,7562.94,2019-09-02
ACC02560,CUST1485,checking,AZN,30262.82,2025-05-21
ACC02561,CUST1485,checking,AZN,7868.93,2023-10-26
ACC02562,CUST1486,savings,AZN,17345.75,2021-03-19
ACC02563,CUST1486,checking,USD,76502.75,2019-11-01
ACC02564,CUST1487,savings,AZN,37047.94,2021-01-05
ACC02565,CUST1487,checking,AZN,38068.84,2023-03-06
ACC02566,CUST1488,checking,AZN,46827.02,2003-03-06
ACC02567,CUST1488,savings,AZN,24772.37,2006-08-06
ACC02568,CUST1488,savings,AZN,34995.5,2009-05-20
ACC02569,CUST1489,checking,USD,50093.33,2019-07-01
ACC02570,CUST1490,checking,USD,90964.51,2017-09-09
ACC02571,CUST1490,checking,USD,50805.72,2023-01-27
ACC02572,CUST1490,savings,AZN,240.28,2021-05-02
ACC02573,CUST1491,checking,AZN,62075.82,2007-11-23
ACC02574,CUST1492,checking,USD,38405.87,2025-09-01
ACC02575,CUST1492,checking,AZN,18510.5,2025-08-02
ACC02576,CUST1493,savings,AZN,16855.47,2008-07-15
ACC02577,CUST1494,savings,AZN,3428.63,2010-12-29
ACC02578,CUST1495,checking,AZN,57633.77,2023-09-28
ACC02579,CUST1495,savings,AZN,3452.85,2024-05-05
ACC02580,CUST1496,savings,AZN,2004.53,2008-03-17
ACC02581,CUST1497,savings,USD,51726.83,2025-05-24
ACC02582,CUST1498,checking,AZN,81124.48,1998-03-03
ACC02583,CUST1499,checking,AZN,10885.1,2004-12-27
ACC02584,CUST1499,savings,USD,51146.9,1984-11-10
ACC02585,CUST1500,savings,AZN,81590.89,1997-12-08
ACC02586,CUST1501,checking,AZN,88931.41,2023-05-19
ACC02587,CUST1502,checking,AZN,46969.03,2006-12-20
ACC02588,CUST1503,checking,AZN,46863.53,2018-05-13
ACC02589,CUST1503,savings,AZN,43262.03,2021-05-17
ACC02590,CUST1504,checking,AZN,70985.82,2013-03-06
ACC02591,CUST1504,checking,AZN,51143.95,2013-06-15
ACC02592,CUST1505,savings,USD,11866.09,1994-06-01
ACC02593,CUST1505,savings,AZN,26857.39,1996-07-31
ACC02594,CUST1506,savings,USD,85603.9,2024-02-14
ACC02595,CUST1506,checking,AZN,36870.91,2015-09-28
ACC02596,CUST1507,checking,AZN,88684.42,2004-06-03
ACC02597,CUST1507,savings,AZN,67894.97,1989-03-19
ACC02598,CUST1507,savings,AZN,37543.17,1992-09-21
ACC02599,CUST1508,checking,AZN,47814.97,2017-03-03
ACC02600,CUST1509,savings,USD,67621.54,2004-08-11
ACC02601,CUST1510,savings,AZN,33104.09,2002-06-20
ACC02602,CUST1511,savings,EUR,77828.59,1999-07-02
ACC02603,CUST1512,checking,AZN,79799.21,1999-12-01
ACC02604,CUST1513,savings,USD,35612.37,1986-02-18
ACC02605,CUST1514,checking,AZN,56706.82,2018-12-07
ACC02606,CUST1514,checking,EUR,83514.52,2010-03-18
ACC02607,CUST1515,savings,AZN,34113.74,2013-07-14
ACC02608,CUST1515,checking,EUR,6959.14,2025-05-19
ACC02609,CUST1516,checking,USD,69876.69,2018-06-17
ACC02610,CUST1516,checking,AZN,1558.54,2016-01-08
ACC02611,CUST1517,savings,AZN,18390.83,2019-07-29
ACC02612,CUST1518,checking,AZN,7030.58,2017-06-10
ACC02613,CUST1518,savings,USD,15024.51,2012-09-22
ACC02614,CUST1519,checking,EUR,890.86,1995-06-07
ACC02615,CUST1519,savings,EUR,10727.63,2020-11-27
ACC02616,CUST1519,savings,AZN,57307.74,2001-08-15
ACC02617,CUST1520,savings,AZN,94012.63,2019-08-31
ACC02618,CUST1520,savings,AZN,59243.72,2020-02-20
ACC02619,CUST1521,checking,AZN,11747.13,2023-09-07
ACC02620,CUST1522,checking,EUR,38707.88,2014-06-01
ACC02621,CUST1523,savings,AZN,6272.35,1997-11-22
ACC02622,CUST1523,savings,AZN,20194.25,2013-08-30
ACC02623,CUST1523,checking,AZN,10359.69,2024-10-18
ACC02624,CUST1524,checking,AZN,5835.91,2018-01-27
ACC02625,CUST1524,savings,AZN,72681.54,2017-12-12
ACC02626,CUST1525,savings,AZN,67687.99,2024-07-04
ACC02627,CUST1526,checking,USD,8218.34,2016-06-18
ACC02628,CUST1527,savings,AZN,14949.66,2021-12-05
ACC02629,CUST1527,checking,AZN,57252.55,2025-07-21
ACC02630,CUST1528,checking,AZN,12202.46,2024-03-27
ACC02631,CUST1529,checking,AZN,25257.13,2023-08-26
ACC02632,CUST1529,checking,AZN,23555.45,2024-12-22
ACC02633,CUST1530,checking,AZN,4714.46,2023-01-27
ACC02634,CUST1530,checking,USD,20568.43,2025-08-17
ACC02635,CUST1531,checking,AZN,54043.87,2025-03-24
ACC02636,CUST1531,savings,AZN,19663.23,2024-03-09
ACC02637,CUST1532,savings,USD,43470.75,1989-09-17
ACC02638,CUST1533,checking,AZN,48181.4,2025-04-15
ACC02639,CUST1533,checking,AZN,73566.78,2022-10-08
ACC02640,CUST1534,savings,USD,35784.12,2024-01-18
ACC02641,CUST1535,checking,AZN,45864.82,2017-08-05
ACC02642,CUST1535,checking,USD,8402.9,2010-02-18
ACC02643,CUST1536,checking,AZN,93894.3,2022-11-08
ACC02644,CUST1537,checking,AZN,68425.98,2025-09-12
ACC02645,CUST1537,checking,AZN,67122.31,2017-09-30
ACC02646,CUST1538,savings,AZN,19525.32,2018-10-10
ACC02647,CUST1538,savings,AZN,30882.21,2020-06-04
ACC02648,CUST1539,checking,USD,5195.27,1997-08-10
ACC02649,CUST1540,savings,USD,72282.58,2005-01-08
ACC02650,CUST1540,checking,AZN,41351.13,1994-09-27
ACC02651,CUST1541,savings,AZN,84075.7,2012-04-22
ACC02652,CUST1542,savings,AZN,40993.06,2020-08-21
ACC02653,CUST1543,savings,AZN,2206.43,2019-02-09
ACC02654,CUST1544,savings,AZN,719.2,2022-05-16
ACC02655,CUST1545,checking,AZN,5856.74,2014-08-29
ACC02656,CUST1545,savings,AZN,43414.35,2018-08-04
ACC02657,CUST1546,savings,USD,36620.55,2008-06-06
ACC02658,CUST1546,savings,USD,68774.29,2021-08-08
ACC02659,CUST1547,savings,AZN,45949.29,2015-04-11
ACC02660,CUST1548,savings,AZN,93302.27,2018-03-07
ACC02661,CUST1549,savings,USD,34115.39,2000-01-14
ACC02662,CUST1549,savings,AZN,97459.32,2024-10-31
ACC02663,CUST1550,checking,AZN,28483.74,2020-07-25
ACC02664,CUST1551,checking,USD,19677.65,2002-03-09
ACC02665,CUST1552,savings,AZN,15943.72,2023-04-14
ACC02666,CUST1553,savings,AZN,40301.32,2022-07-28
ACC02667,CUST1553,savings,AZN,51580.96,2025-12-15
ACC02668,CUST1554,savings,EUR,11861.6,2024-11-02
ACC02669,CUST1555,checking,AZN,5145.32,2012-11-15
ACC02670,CUST1556,savings,USD,79138.32,1994-11-09
ACC02671,CUST1557,checking,AZN,67251.44,2024-06-03
ACC02672,CUST1557,checking,USD,67869.77,2024-02-23
ACC02673,CUST1558,checking,AZN,37577.21,2005-06-01
ACC02674,CUST1559,checking,EUR,87014.63,2023-11-03
ACC02675,CUST1560,checking,USD,56403.82,2016-02-18
ACC02676,CUST1561,savings,EUR,66951.16,1995-12-11
ACC02677,CUST1562,checking,AZN,35613.53,2012-12-05
ACC02678,CUST1562,checking,USD,67942.4,2024-12-24
ACC02679,CUST1563,checking,AZN,99564.37,2023-08-09
ACC02680,CUST1563,savings,AZN,94219.6,2017-03-14
ACC02681,CUST1564,checking,USD,97108.29,2012-03-03
ACC02682,CUST1564,checking,AZN,5093.33,2021-01-26
ACC02683,CUST1565,savings,EUR,76007.73,2007-10-06
ACC02684,CUST1565,savings,AZN,85071.92,2015-11-04
ACC02685,CUST1565,savings,USD,26605.92,2013-04-29
ACC02686,CUST1566,savings,AZN,64231.63,1987-04-29
ACC02687,CUST1567,savings,AZN,42095.01,2003-06-24
ACC02688,CUST1567,savings,USD,91946.75,2005-12-07
ACC02689,CUST1568,savings,AZN,74550.63,2025-06-15
ACC02690,CUST1569,checking,AZN,6733.02,1997-03-04
ACC02691,CUST1569,checking,USD,59128.5,2004-10-31
ACC02692,CUST1570,savings,AZN,83577.91,2022-04-29
ACC02693,CUST1570,checking,EUR,8235.92,2021-10-19
ACC02694,CUST1571,savings,AZN,67479.06,2018-12-24
ACC02695,CUST1571,checking,AZN,2147.79,2018-05-16
ACC02696,CUST1572,checking,EUR,50568.83,2009-12-14
ACC02697,CUST1572,savings,AZN,45810.14,2023-12-10
ACC02698,CUST1572,checking,AZN,91716.21,1999-11-20
ACC02699,CUST1573,savings,AZN,85715.02,2016-02-07
ACC02700,CUST1574,savings,AZN,76268.23,2018-10-23
ACC02701,CUST1574,savings,AZN,46545.85,2023-03-30
ACC02702,CUST1575,savings,AZN,71266.19,1986-05-22
ACC02703,CUST1576,savings,USD,300.99,2017-03-02
ACC02704,CUST1576,savings,EUR,78601.32,2019-03-28
ACC02705,CUST1576,checking,USD,38086.17,2025-08-16
ACC02706,CUST1577,checking,AZN,13181.0,1989-07-21
ACC02707,CUST1577,checking,AZN,46855.37,2011-10-21
ACC02708,CUST1578,savings,AZN,51798.56,2022-06-10
ACC02709,CUST1578,savings,AZN,95308.07,2003-12-16
ACC02710,CUST1578,savings,AZN,76176.07,2014-08-06
ACC02711,CUST1579,savings,EUR,39858.94,1989-09-20
ACC02712,CUST1580,checking,AZN,65893.71,2025-05-02
ACC02713,CUST1580,savings,USD,75167.69,2025-09-17
ACC02714,CUST1581,savings,USD,91660.5,2016-01-13
ACC02715,CUST1581,checking,AZN,14701.61,2019-01-31
ACC02716,CUST1582,checking,AZN,77217.03,1993-03-21
ACC02717,CUST1582,checking,AZN,39162.32,2018-04-08
ACC02718,CUST1583,checking,AZN,66486.66,2022-10-02
ACC02719,CUST1583,checking,AZN,17500.1,2025-05-07
ACC02720,CUST1583,savings,USD,77558.26,2025-05-09
ACC02721,CUST1584,savings,EUR,94395.89,1987-12-04
ACC02722,CUST1584,checking,AZN,65222.41,2005-12-31
ACC02723,CUST1584,savings,USD,4622.72,2012-09-09
ACC02724,CUST1585,checking,AZN,73774.45,2012-08-31
ACC02725,CUST1585,savings,EUR,60396.54,2023-02-25
ACC02726,CUST1586,checking,AZN,96471.03,2006-02-14
ACC02727,CUST1587,savings,EUR,77275.23,2023-06-13
ACC02728,CUST1588,checking,USD,84673.37,2022-10-27
ACC02729,CUST1589,checking,AZN,97517.41,2005-04-01
ACC02730,CUST1589,savings,EUR,82359.25,1995-11-28
ACC02731,CUST1590,checking,EUR,16127.46,2019-09-29
ACC02732,CUST1591,savings,AZN,89250.13,1994-03-08
ACC02733,CUST1591,savings,EUR,18331.22,2006-06-05
ACC02734,CUST1592,checking,AZN,16111.58,2018-01-31
ACC02735,CUST1592,savings,AZN,69806.79,2025-11-14
ACC02736,CUST1593,checking,USD,75156.99,1989-08-20
ACC02737,CUST1594,savings,AZN,11387.93,2007-06-29
ACC02738,CUST1594,checking,AZN,40765.47,1992-02-27
ACC02739,CUST1595,checking,AZN,95286.22,2008-10-27
ACC02740,CUST1595,savings,AZN,66179.3,1999-09-11
ACC02741,CUST1596,checking,AZN,56639.55,1994-07-30
ACC02742,CUST1596,savings,AZN,35550.52,2019-09-27
ACC02743,CUST1597,checking,AZN,16879.18,2010-07-13
ACC02744,CUST1597,checking,AZN,39666.87,2021-03-15
ACC02745,CUST1598,savings,AZN,2424.23,2024-11-09
ACC02746,CUST1599,checking,AZN,99163.9,2017-03-31
ACC02747,CUST1599,savings,USD,94525.16,2018-05-02
ACC02748,CUST1600,savings,USD,82602.13,1999-12-05
ACC02749,CUST1601,checking,AZN,58059.7,2016-06-13
ACC02750,CUST1601,savings,AZN,32041.59,2009-10-05
ACC02751,CUST1602,checking,USD,33908.14,2015-03-10
ACC02752,CUST1602,checking,AZN,18573.26,2016-12-04
ACC02753,CUST1603,savings,AZN,10494.32,2010-02-25
ACC02754,CUST1603,checking,AZN,68718.42,2020-01-24
ACC02755,CUST1604,savings,AZN,19553.05,2022-03-22
ACC02756,CUST1604,savings,AZN,646.71,2016-05-31
ACC02757,CUST1605,checking,USD,74739.73,2021-09-17
ACC02758,CUST1605,checking,USD,96611.45,2025-07-03
ACC02759,CUST1606,savings,AZN,53251.49,2016-06-11
ACC02760,CUST1606,savings,AZN,61346.46,2016-01-31
ACC02761,CUST1607,checking,USD,25213.22,1992-09-19
ACC02762,CUST1608,savings,AZN,23972.44,2007-09-25
ACC02763,CUST1608,checking,AZN,25144.04,1997-02-03
ACC02764,CUST1609,checking,USD,23443.08,2005-09-10
ACC02765,CUST1609,savings,AZN,98238.09,2012-11-09
ACC02766,CUST1610,checking,AZN,77727.18,2020-07-26
ACC02767,CUST1611,checking,AZN,42188.24,2019-07-08
ACC02768,CUST1612,savings,AZN,38729.22,2022-07-06
ACC02769,CUST1613,savings,AZN,8800.0,2014-03-24
ACC02770,CUST1614,savings,AZN,10756.54,2026-01-05
ACC02771,CUST1615,checking,AZN,9540.31,2005-02-20
ACC02772,CUST1616,checking,AZN,73410.35,2024-04-13
ACC02773,CUST1617,savings,AZN,39589.51,2001-08-10
ACC02774,CUST1617,checking,EUR,32558.45,1995-01-05
ACC02775,CUST1618,savings,AZN,64315.53,2022-08-02
ACC02776,CUST1618,savings,AZN,38631.94,2020-10-31
ACC02777,CUST1619,checking,USD,60319.5,2014-05-02
ACC02778,CUST1619,savings,AZN,59781.98,2020-09-16
ACC02779,CUST1620,checking,USD,68251.21,2015-07-23
ACC02780,CUST1620,savings,AZN,61304.92,2012-04-29
ACC02781,CUST1621,savings,AZN,69273.16,2004-01-07
ACC02782,CUST1621,savings,EUR,16456.84,1999-01-03
ACC02783,CUST1622,checking,USD,75379.32,2008-01-05
ACC02784,CUST1623,savings,AZN,45513.19,2015-10-21
ACC02785,CUST1624,checking,USD,75397.88,2003-12-21
ACC02786,CUST1625,savings,AZN,2877.95,1993-07-05
ACC02787,CUST1626,savings,EUR,7450.83,2025-08-19
ACC02788,CUST1627,checking,AZN,22486.44,2025-11-08
ACC02789,CUST1627,checking,AZN,38432.98,2011-12-09
ACC02790,CUST1628,checking,AZN,72114.7,2024-07-30
ACC02791,CUST1629,savings,AZN,66311.01,2018-04-17
ACC02792,CUST1630,checking,AZN,75037.62,2021-08-11
ACC02793,CUST1631,checking,AZN,43550.6,2025-08-14
ACC02794,CUST1631,checking,AZN,92677.58,2019-11-23
ACC02795,CUST1632,savings,AZN,60852.8,1989-12-20
ACC02796,CUST1632,savings,AZN,20288.22,1987-11-27
ACC02797,CUST1633,checking,AZN,96511.49,1994-12-12
ACC02798,CUST1633,checking,USD,4892.64,2011-03-22
ACC02799,CUST1633,savings,USD,83485.99,1990-05-17
ACC02800,CUST1634,savings,AZN,57535.17,2004-01-08
ACC02801,CUST1634,checking,AZN,23288.98,2014-02-06
ACC02802,CUST1635,savings,EUR,89735.98,2020-06-15
ACC02803,CUST1635,checking,AZN,13793.19,2020-08-28
ACC02804,CUST1635,checking,AZN,88911.69,2022-09-04
ACC02805,CUST1636,savings,AZN,61924.21,2014-09-18
ACC02806,CUST1637,checking,AZN,60288.84,2010-11-15
ACC02807,CUST1637,checking,AZN,18833.37,2019-10-30
ACC02808,CUST1638,savings,USD,79122.43,2019-04-09
ACC02809,CUST1639,checking,USD,71582.44,2012-05-01
ACC02810,CUST1640,checking,AZN,21776.27,2010-09-11
ACC02811,CUST1640,savings,EUR,57202.7,1987-04-21
ACC02812,CUST1641,savings,AZN,32577.53,2007-10-13
ACC02813,CUST1641,checking,USD,82413.5,2008-11-07
ACC02814,CUST1642,savings,AZN,48808.05,2022-04-30
ACC02815,CUST1642,checking,AZN,48287.51,1985-01-29
ACC02816,CUST1643,savings,AZN,93516.82,2024-05-02
ACC02817,CUST1643,checking,AZN,70540.51,2001-08-08
ACC02818,CUST1644,savings,USD,58212.72,2007-04-07
ACC02819,CUST1645,checking,USD,37064.1,2009-06-04
ACC02820,CUST1646,checking,AZN,55570.78,2001-10-14
ACC02821,CUST1646,savings,AZN,58108.92,2017-01-04
ACC02822,CUST1647,checking,AZN,46951.1,2020-03-12
ACC02823,CUST1647,savings,AZN,82209.0,2022-02-21
ACC02824,CUST1648,savings,AZN,45863.04,2017-11-19
ACC02825,CUST1648,checking,USD,6448.86,2023-06-28
ACC02826,CUST1649,savings,AZN,48109.9,2025-08-01
ACC02827,CUST1649,checking,USD,86340.75,2020-06-06
ACC02828,CUST1650,checking,AZN,40311.13,2013-03-03
ACC02829,CUST1650,checking,AZN,28894.29,1999-11-16
ACC02830,CUST1651,checking,AZN,16370.69,2012-08-19
ACC02831,CUST1651,checking,AZN,89782.93,2006-09-22
ACC02832,CUST1652,checking,EUR,93091.38,2012-09-09
ACC02833,CUST1653,savings,EUR,43313.19,2010-08-17
ACC02834,CUST1653,checking,AZN,13482.97,1992-09-30
ACC02835,CUST1654,savings,USD,27676.13,2010-12-15
ACC02836,CUST1655,savings,AZN,99472.97,2025-12-16
ACC02837,CUST1655,savings,AZN,49602.94,2024-05-23
ACC02838,CUST1656,checking,AZN,46280.75,2023-01-10
ACC02839,CUST1657,savings,USD,92801.68,2025-04-06
ACC02840,CUST1657,checking,AZN,91141.14,2023-12-25
ACC02841,CUST1657,savings,USD,57390.4,2024-08-30
ACC02842,CUST1658,checking,USD,60939.88,2020-09-04
ACC02843,CUST1658,savings,AZN,50459.12,2012-04-13
ACC02844,CUST1659,savings,AZN,61520.57,2020-01-08
ACC02845,CUST1659,savings,AZN,60903.97,2024-02-15
ACC02846,CUST1659,checking,USD,51788.42,2022-12-23
ACC02847,CUST1660,checking,AZN,15209.6,1996-11-23
ACC02848,CUST1660,checking,AZN,55120.75,2021-01-31
ACC02849,CUST1660,checking,AZN,73863.63,2015-11-08
ACC02850,CUST1661,savings,AZN,26886.39,2020-05-01
ACC02851,CUST1662,savings,AZN,44321.15,2013-08-19
ACC02852,CUST1662,checking,AZN,86437.89,2012-02-17
ACC02853,CUST1663,checking,AZN,19787.88,2018-09-19
ACC02854,CUST1663,checking,AZN,68977.13,2011-05-18
ACC02855,CUST1664,savings,USD,2389.73,1984-09-26
ACC02856,CUST1665,savings,AZN,31679.28,2004-12-14
ACC02857,CUST1665,savings,AZN,63325.28,2004-11-10
ACC02858,CUST1665,checking,AZN,71196.05,2003-03-27
ACC02859,CUST1666,savings,USD,66591.02,2022-05-21
ACC02860,CUST1666,savings,EUR,10010.63,2024-01-09
ACC02861,CUST1667,checking,AZN,34121.76,1998-05-30
ACC02862,CUST1668,savings,AZN,53297.39,2022-03-20
ACC02863,CUST1668,savings,AZN,57690.63,2013-06-20
ACC02864,CUST1668,savings,AZN,70690.78,2005-02-25
ACC02865,CUST1669,checking,AZN,38598.0,2022-04-14
ACC02866,CUST1669,savings,AZN,28812.58,2019-09-09
ACC02867,CUST1670,checking,AZN,82473.94,2025-12-10
ACC02868,CUST1670,savings,AZN,74065.18,2018-07-06
ACC02869,CUST1671,savings,AZN,33340.11,2009-06-24
ACC02870,CUST1671,checking,USD,31487.04,1996-05-05
ACC02871,CUST1672,savings,AZN,43955.4,2005-02-01
ACC02872,CUST1672,savings,USD,30027.17,2005-10-08
ACC02873,CUST1672,checking,AZN,40833.89,2013-05-25
ACC02874,CUST1673,savings,EUR,99463.76,2018-03-21
ACC02875,CUST1674,checking,USD,38786.23,2023-11-10
ACC02876,CUST1675,savings,AZN,95353.16,2011-03-20
ACC02877,CUST1676,checking,AZN,68151.44,1999-11-20
ACC02878,CUST1676,checking,USD,3043.09,2006-04-08
ACC02879,CUST1677,checking,EUR,69485.32,2024-10-16
ACC02880,CUST1678,checking,AZN,32039.13,2023-06-21
ACC02881,CUST1679,checking,AZN,51601.3,2013-09-03
ACC02882,CUST1680,checking,AZN,64692.45,2016-09-01
ACC02883,CUST1681,checking,EUR,23337.74,2024-11-21
ACC02884,CUST1682,savings,EUR,58915.79,2020-10-26
ACC02885,CUST1682,savings,AZN,65464.43,2020-10-10
ACC02886,CUST1683,savings,AZN,20199.47,2011-06-18
ACC02887,CUST1683,checking,AZN,48179.23,2025-10-16
ACC02888,CUST1683,checking,AZN,26524.5,2021-09-12
ACC02889,CUST1684,checking,AZN,53539.28,2015-02-12
ACC02890,CUST1684,savings,AZN,85569.37,2009-03-05
ACC02891,CUST1684,savings,AZN,94144.15,2014-06-09
ACC02892,CUST1685,checking,AZN,62560.25,2018-10-19
ACC02893,CUST1686,checking,EUR,41742.24,2015-04-01
ACC02894,CUST1687,savings,AZN,56429.52,2018-04-25
ACC02895,CUST1687,savings,USD,69787.16,2021-10-03
ACC02896,CUST1688,savings,USD,91826.79,2024-06-09
ACC02897,CUST1688,checking,AZN,18607.57,1998-02-27
ACC02898,CUST1689,checking,AZN,12557.6,2021-02-03
ACC02899,CUST1690,checking,EUR,202.14,2016-05-12
ACC02900,CUST1690,savings,AZN,94524.12,2021-02-06
ACC02901,CUST1690,savings,AZN,25573.23,2020-08-17
ACC02902,CUST1691,checking,USD,30184.83,2024-11-19
ACC02903,CUST1692,checking,AZN,86847.7,2008-05-15
ACC02904,CUST1692,checking,EUR,34071.65,2003-06-19
ACC02905,CUST1693,savings,AZN,4352.8,2020-12-30
ACC02906,CUST1693,checking,AZN,27860.85,2006-11-15
ACC02907,CUST1694,savings,AZN,3345.36,2014-11-19
ACC02908,CUST1694,savings,USD,62660.29,2016-04-24
ACC02909,CUST1694,savings,AZN,78582.87,2023-05-22
ACC02910,CUST1695,checking,AZN,69876.3,2015-11-22
ACC02911,CUST1696,checking,EUR,68308.33,2020-04-13
ACC02912,CUST1696,savings,AZN,48822.82,2022-01-07
ACC02913,CUST1697,savings,AZN,50357.54,2005-11-18
ACC02914,CUST1697,checking,EUR,92811.3,2013-10-06
ACC02915,CUST1698,checking,AZN,94796.56,2020-10-22
ACC02916,CUST1698,checking,AZN,52552.49,2018-08-01
ACC02917,CUST1699,checking,AZN,12080.14,2020-10-10
ACC02918,CUST1700,checking,AZN,60619.59,1994-05-17
ACC02919,CUST1701,savings,AZN,58886.12,1995-10-13
ACC02920,CUST1701,checking,USD,66271.3,1990-05-30
ACC02921,CUST1701,checking,AZN,55575.89,1993-04-27
ACC02922,CUST1702,checking,AZN,25616.46,2021-06-30
ACC02923,CUST1703,savings,USD,58969.89,2017-09-23
ACC02924,CUST1704,savings,USD,32195.88,1990-07-27
ACC02925,CUST1705,checking,EUR,9655.4,2013-01-02
ACC02926,CUST1706,savings,AZN,25098.14,2010-01-26
ACC02927,CUST1706,checking,AZN,46164.1,2024-01-21
ACC02928,CUST1706,savings,AZN,71676.11,1996-06-12
ACC02929,CUST1707,checking,AZN,59806.34,1991-01-14
ACC02930,CUST1707,savings,USD,25375.97,1999-10-03
ACC02931,CUST1708,savings,AZN,95101.56,2015-04-24
ACC02932,CUST1708,savings,AZN,92382.27,2011-09-17
ACC02933,CUST1709,savings,AZN,87519.62,2022-05-12
ACC02934,CUST1709,checking,AZN,82383.25,2015-04-14
